96,5780041429906
55,7989963902301
14,0322866364949
83,4016180793268
82,9084479882565
86,946433766603
63,8034718203527
98,1006731322974
40,3872821204025
87,0944159836783
78,0717755385407
82,9498988776544
31,4114648613281
90,9828339279924
80,3799602443278
86,0143370802333
55,5091295171749
50,9636589898588
39,2643853488483
88,4901836761977
99,7869561081768
91,033408547216
77,2280846803069
55,9459574237476
98,7213204019413
72,5402338617599
59,1082935042811
87,3452827361044
98,5296490477776
70,0418326256681
74,9838673819645
97,4232530010927
21,8929067016856
98,1582788994309
80,8932711100498
19,6042888696137
90,3289671941013
99,1609425040206
52,1568762313792
84,7152974248988
87,2177978883754
95,7211356852989
99,1724976073648
74,8609040999242
86,3954773168917
45,5534830146857
99,8128119952225
79,6731943344016
98,8084594671267
99,6003317122461
82,9234048657214
94,6322003668918
32,402727929302
27,7895510867851
76,9874352247139
94,5374581865571
93,9379184739436
94,9225427945306
83,9273805247485
63,9625576051817
89,3898951759309
72,702175435007
58,1584781826059
43,6866336992647
81,4195021832886
97,9037600909628
42,5404563535684
89,6650623868839
67,2626471222449
67,6014596184042
83,3300113301076
96,2624544894547
97,9514353100096
75,7395792923477
89,1314271378681
50,897445488583
98,2049971320606
92,8609095645406
82,6761657190628
57,6102822553069
47,829225242211
86,4461998999447
75,4567926055539
61,305072730402
68,5398333291216
93,8772342504522
21,6762186305466
69,8718996383958
7,09726339455106
83,3579477771482
79,8420130590002
79,8168809702493
91,036852425727
86,8120330878649
28,3487027497365
99,1073185279248
55,3448297571197
58,9221245448627
75,0270408308189
90,0648157620771
90,7014778150189
98,044686810324
99,4252672651352
54,144637188589
59,1054367877453
83,4061968552329
63,3901625295846
92,5950437574545
97,656414093151
35,6431143995213
97,8554664290545
84,2615048243061
25,4160077266766
54,5694017101388
97,7129753893194
75,1685427130616
90,4780704617818
91,1965308489527
99,4809324181084
96,4895125983351
72,5742644745249
73,2976789368732
81,0499145632752
20,0926498403822
94,4907316713106
41,8520001524178
83,3944190305157
91,2647095029198
87,1551917905458
11,5809628559581
90,5456108259803
93,2234499127164
81,9824952301121
28,4682001106831
97,4126409360822
43,955374101946
76,2927740922207
86,1400432024994
70,9526468004863
92,9759429321598
80,8783496004782
77,3334125499862
85,6156628036975
73,8534649519889
96,6652972281833
51,6310343710123
20,8720250863531
51,6729650174791
12,4862723305457
87,7132919444385
87,5663824654671
85,61744056246
90,0860431864269
39,2017841601854
49,1210170288411
88,87319714334
91,0600684420549
29,8478316942255
70,2586348077939
66,0402691359938
98,2781560458918
91,4070564876201
96,4776659166361
51,0968821847557
93,5894800344673
92,7102917700015
64,5883719069523
25,5001563613885
75,8080091169225
89,7082062686624
70,89809358224
93,5488661567367
98,8461287013061
92,0390795017886
55,7959386184137
77,3490462500695
80,8925945383536
69,9790274453584
80,1797462578054
65,8050055604834
56,9177088411047
89,2407530900169
97,1500765290204
90,1833665317296
85,847831477946
86,4000457693918
91,0303784402939
67,1294700462781
94,9546589143245
96,1556380882543
80,8619304229073
65,8196908582099
92,6547305505791
98,2280991149316
86,2035501993643
38,0994391318214
55,6325285741926
63,8661651913514
44,2685730179155
51,3844931491838
78,0609213147774
42,7818646544702
94,6592087429063
87,5261534462279
90,7405643542001
91,4375958371216
24,5568562137828
96,4214815094486
65,1152655064376
99,9772605943659
81,0723591112412
85,2071283254522
89,1272528274396
38,1858598007933
91,1817192230306
65,4105219091617
78,5693077061584
83,3377901597256
87,7123347906872
77,5177334782692
95,3983287857596
90,3793966617322
96,9915449558851
66,9910884029557
99,8622610557772
92,4204506557676
76,4214299320438
59,873081651402
75,494476901911
49,1010295555013
91,2784977951424
92,7357626984756
96,6572440923525
94,5558625315738
88,8623844963351
38,6967987310739
27,9168657085201
88,1271658981217
39,7442001269238
79,9199738094399
72,5954984070108
93,0509057480798
94,1152710797606
91,0466655827857
88,6945813940282
73,1543233166664
84,5520267782327
26,0227233341793
95,5575041494164
83,1444626549176
35,8981171389102
98,3013752474949
93,5292911088013
68,945319899096
94,7679717483979
46,6680502561821
93,3218327967698
96,7414176281494
84,8947888980415
77,5094917683005
62,3590371051205
45,7686192405869
49,7107015379644
92,3135901507451
77,6274000420987
24,5593280908157
95,1648802582779
95,3640537022482
54,2665310826811
76,603886010656
96,4201733065942
99,9544817663883
92,9574071747907
85,7865872784131
99,5910056796914
91,2099471511254
33,6790843198179
54,5680895561744
92,7366423123167
93,4048129269523
99,0264879398584
91,0648717320006
60,7339500351269
34,1042790815266
57,2101845401113
77,749732462241
95,9712330477307
90,9552884591053
77,9946112776279
68,6245594605646
99,6656611535726
97,6163249203233
76,408680719425
32,6488262307327
96,0785066314321
97,6066495901253
94,5801030280207
99,6444991044954
76,9888011341338
32,7673898527636
84,0660645931943
86,8219250132569
46,8440901104099
70,7961399528242
82,9146253395341
99,9751052713893
33,0118173071412
49,8181790463147
38,3773024535971
95,9880274587104
77,609612314699
89,4947657701447
92,253963385192
32,643716226525
36,5466094643104
73,9697873270394
69,3235077843948
97,3733017820321
50,005236412304
59,1772917211384
98,9750268456415
42,6643282319209
21,2237194279082
99,7425553722741
65,9306050186051
75,1690191175103
96,3663835338397
97,6622801033873
92,6770493736354
95,4748179450159
64,4679104720935
74,7648514987678
93,6103715314298
70,9404841164278
78,9697028929718
95,3031424207799
97,0257536373969
91,1014623265787
78,1996937353365
91,9850948654945
96,1970452118637
87,459397394163
97,9809433898879
81,2135908561717
86,763644337478
97,4144132391963
89,1646476416919
52,5281722136288
65,0805493294718
53,3255645883974
81,8479749180964
76,8518242031799
99,6365226812691
67,3755105975085
78,4958625935828
77,0342631562914
93,7289872489517
98,5817611870281
97,4210287229631
72,0437112796623
80,573241071965
95,5482418560319
81,780531005835
95,580336385588
23,5191883849888
88,2970798061841
92,2512298967742
47,0539525526638
81,2959907974933
83,7058010861977
86,3363185285193
88,5880805914759
99,8544342057485
94,1254788657787
88,1415071930768
87,2373857536658
85,6476920177132
60,8223650548189
99,2728160815237
63,8293481330196
47,9007878957151
88,6694401605507
83,0725304424273
53,999112526774
76,4620620728886
47,4379229419598
49,5294216935386
91,4770169270555
93,9680359729159
88,7494392912629
62,0473232707317
5,53868996075349
77,6446041899652
80,7010838118372
81,5313692319442
61,859671020821
97,288693685229
41,1147733805459
85,5849015993848
68,6148233321896
93,6986264285985
85,1796188948971
86,5758323570554
86,4754932075539
96,0965284815509
80,8789132923538
90,3994001485354
55,7022559529572
80,4237739081844
94,3044572890638
99,1797189245087
91,1764957051119
87,9300715964963
97,6212881086263
85,9396889280535
39,8737507862574
82,1244728691189
42,1834162982554
98,6143286871202
72,2782903901735
82,5934497139284
41,2685034322805
99,6996956797079
67,5551084222712
56,8851440073357
89,0241543004988
1,00635258528972
66,8370347973415
96,1743030807154
50,416268808116
9,65596329469534
67,529163587114
92,6622773393679
62,8598055411328
79,1453436838344
62,5899540928895
63,0831046041341
43,1018892977523
98,6373744493586
99,3822455836203
99,4210553405076
91,3879776692041
30,7366117104739
92,4788495236235
41,0783856581613
99,1784440364905
86,90419630321
65,0991894569545
64,0793940027944
88,6544645290441
97,6935109998976
39,7744703578645
93,0482298245352
89,2632033734809
54,654037849273
77,4646241097774
89,4105440821198
97,5171721363201
74,2775280426542
31,8920197531622
83,2417301629027
87,8855870274325
86,8278823195347
96,8831170090356
99,3364093584125
99,8078111428673
73,6976756846889
63,5015351742684
99,5202732100309
77,3879289734061
98,63803015493
94,0711706618515
91,2219320575444
67,7652368522374
89,1144267118796
41,544285832504
98,0058511435312
68,2558697022337
91,2512701617042
72,1172094073595
36,438386331243
85,4132544128514
95,6152639770405
52,4461953982454
76,9091712443918
94,6759122218714
97,8531853369826
91,6074846436011
62,2581815999164
84,5689797982049
99,4316173212769
92,4627740136121
17,7627593860512
70,4869385234046
53,1950605798711
90,3243133350753
87,1008794397864
55,8081674513048
85,5303092416927
86,3554883228488
78,0841979240975
85,1709845479821
84,4300186875718
52,7399689686581
95,5088849536042
81,3012143218976
98,2531816045994
74,7581168305203
73,8582027899364
92,1508150825616
91,8630627710702
85,3709811466684
55,4029878320301
60,7132507616366
91,9210102897939
83,1462020560675
32,7751575418843
68,9534362537909
72,5996855812563
93,1181989847762
93,1614504477228
93,863060538948
69,2386807097801
47,6800477940602
28,1694633899372
85,5707367900809
54,5356813440097
89,3853557234542
79,7198833298698
50,9501725926099
99,153958497178
32,4742985857168
72,1353998926062
91,1313774741333
71,5883064182479
72,2712072574069
78,0610621378915
82,175518212694
99,3226814612795
76,2185283410948
30,0353667949769
94,0716000849113
54,1701014689602
98,2464984673346
20,4860505900308
89,5440244539982
89,6875586395536
96,5462632837378
28,4991856003863
83,9348298270891
99,286990333182
96,5088756846648
39,5985186867287
33,9917860371063
97,7372949622852
61,5446201510919
96,1049324548451
43,9048055408545
70,8413149862413
59,0197825236038
80,9292448047882
99,1881017234877
95,3911646029945
47,2051767198554
91,0000377206126
61,9848873880224
31,2931339451093
95,3095864490456
96,1332444195125
29,9689448577728
83,5566568039298
38,1677211593402
54,8108474869712
98,7104276303906
72,7982052840925
95,7926257736272
62,2042617860458
78,1104687842881
52,766855801089
56,9641493615564
61,1155609379225
49,50775209676
95,6151515791256
98,9342660807212
99,0580662152828
96,8771588909089
80,9611552660869
81,986072679115
80,6031938009044
95,9996638997755
38,9342637831903
63,6260364614164
99,6738994256083
83,512018318381
99,1270841345194
92,3396084867591
99,4654082039183
38,7640466969732
78,3337765582178
60,6326584711808
90,4303107610516
43,0269589960679
54,5398973012637
60,3000078016218
42,5419831345437
96,3968505961027
99,9889252255301
53,1121219647183
70,1737356230948
63,7238644868048
62,7289066505826
29,8628833859307
94,0807853626662
23,2662421926265
77,9572841530335
72,2720090080869
97,5409988954668
45,2083954065249
99,5064491111438
99,4238031771601
87,0941563187969
83,6921594025761
99,8275168645312
67,1013470869383
95,9066265306174
29,5348543857785
64,4144212037068
99,9537352232643
74,9540527943336
98,5020312698096
70,4091201389024
89,7694185929414
69,8732507012364
81,8252110702956
88,7571055449807
86,6123671975462
99,5424984319152
91,1535218396246
85,0753729919107
81,9704349505699
70,6097830405979
42,6489038522991
97,5484351941204
85,1908409823897
67,639565052709
70,0767820487535
53,2698358980658
94,8997335192285
82,1528637378584
66,5716709101528
68,5815004533945
98,0732101648438
98,816058222986
81,8438164608627
60,1831098868821
50,1107945090339
75,6883212809
67,0395724357832
88,5062758444488
16,1537688886533
53,3175332628218
79,648657965614
53,5058711535427
94,3338099234807
54,1057877746322
75,4603724441205
64,3461561942784
78,1837259156276
91,6499574272789
68,4590085863776
38,0537573489951
95,7481237193818
67,8782423381488
35,6130668222789
79,8683100379697
51,4406982447188
67,4172392910252
78,3837587298147
55,0200531813989
99,0501845633409
31,3736985184306
61,0627967354357
51,5203140254789
94,5199256523758
36,0046023704222
96,7231643603748
95,5603356411377
43,3961883739595
96,5929817970038
43,6162791101095
97,1052766078047
97,3111957129063
51,2850061419535
75,2536239753617
78,0367103197954
90,6875507765635
74,1399660093345
65,687167489084
83,8262452363834
89,3152654744801
98,6666687093087
99,6401130492762
98,4376682134285
98,8797664892991
78,4461681649753
80,8738482973576
96,184317632442
99,3898612810318
99,5025061273615
48,6533287784004
96,287656825797
52,4924466030826
97,3243727216338
35,2050783888307
71,1651021491146
66,6009999750815
95,0592302242964
85,1344286938307
75,3006641683865
85,4113557803002
96,2173459757074
66,8417315219671
97,7899608419075
58,2608182952175
98,0974563448792
41,6380906639745
97,971559651219
75,1161420444914
75,536658570383
40,33874204569
97,2578822485144
74,0763433645346
81,1338031468659
99,5729400543017
84,8995378822684
66,4418938691149
63,6085664743391
90,0999988641574
48,4429664505429
98,4812754292836
83,2827525039735
89,5588497815855
61,5553338043592
82,5099738196266
21,4403764410247
57,7560250549692
81,2686989327776
51,9157431263821
68,3218092325674
53,0674527395257
55,6737836728205
70,7733397009067
86,1380709297742
81,8852496799768
81,6736150124734
94,7211918353644
81,4672440834373
64,730107881132
49,3600238687051
56,0333645864484
85,9775128027245
79,7539449623991
83,60843006204
65,5787348777103
89,566044650525
97,7409895271351
79,0012883330913
93,1688378143116
92,1053908929038
46,9538787492436
45,9851313326028
84,3338904493642
90,7716534635456
61,7092909813114
98,2948982068903
65,2985975952413
93,3813714351347
87,3990358020748
88,1387113555275
71,2315784835353
58,972069035552
68,8374793259258
77,5111008832774
63,485118653873
94,672977825953
85,2275474440761
34,8712256910377
57,3847581758427
89,5254857953179
60,8101133467069
68,8675931283069
90,9190103959623
73,2786513076836
74,4437753179101
67,2110262833658
78,5048895973059
89,8716720388608
93,1884211665048
58,9805123643519
68,3757437573958
98,1072337568746
50,996390923678
69,2863793070501
84,1125740080798
94,5917149425585
48,7826731882014
60,3145855046841
37,3607458777567
79,9788141641467
92,119727231981
85,0814311277254
82,8766827322893
75,5353607142237
77,1482889409668
99,7892780690833
95,9056989061102
96,1991479569841
97,9506836167527
62,7841340880052
94,038081245932
85,8752143389369
85,1964984047023
88,3742843649488
51,7796170880045
95,1593649653511
99,5461227211073
70,5484828723177
67,2919247972274
45,1855627340117
55,8240028761602
95,9508836552533
99,3427937496688
42,8582687798722
74,531218212877
96,9414957798478
90,3549665577158
78,976242480938
74,6637161685391
58,2299933363766
99,1303055503048
68,4764778763077
47,6492429208049
58,3709187556809
81,6287958051783
48,2652724657515
93,3465614229946
53,3976575011027
80,9794615644376
78,0744331310073
74,9906297158913
63,7575673267666
79,4723261487992
80,7149040662072
75,57011683847
94,8597936298102
85,1917807121782
60,8230756627423
86,8579944702826
88,8554013844671
77,9405256083732
95,5940634636963
93,9318574117903
53,3607846691996
63,6417933783871
97,5947562277044
25,6711831318295
93,5523588133255
90,7820626549138
98,3789743018069
98,8445986746897
87,1259193699146
86,1302106704463
97,948311557537
82,7887101888716
78,4675922974478
67,7419799516033
84,8810461610936
98,3300672144959
69,7069715132101
48,706438485437
89,8669877772465
95,0769960140939
92,1548970669211
57,5991392868577
76,9695717841912
74,9527848711348
99,8311905848607
78,7914851492388
68,9947827679355
69,4282000763289
93,7627486149321
55,6547984007655
68,0755849405768
79,454539088346
97,9705248788112
45,8353236225525
95,0219866816698
78,1620944624858
86,873802641878
76,8056696638284
58,8791325135011
92,8743025696041
83,845854178895
99,7741696363809
65,1509740761139
88,2079529513086
24,3371687818235
81,7726072909025
94,8695568185075
48,5785712977085
55,9393266630222
57,8675920884703
72,4567906182778
26,8089553525105
90,3456786518254
80,8593594673484
93,4739488644877
89,6930504970929
90,1078125810278
91,8806721142769
51,9180131668028
54,4462272447572
52,5737852904879
92,7965250343427
61,1232183842926
67,7260323115315
80,9279803909417
13,3208693120046
98,8113513064882
92,5893679606193
30,6752350494117
93,5530784367139
62,8918172528075
99,887999342061
75,9147233381568
86,4560936325042
91,865035680461
63,3389363072528
27,1437212389067
90,364040311782
63,5657123494978
79,854420869079
73,3524644642183
73,1980898476731
96,3216275050165
83,5292109908243
57,7694814577072
93,2216187281309
98,3823984115776
49,7056313479323
82,998947275345
89,5878005292093
83,1861779884333
96,6977846027732
99,063798067007
86,3219709401728
99,8550793742196
99,7171964396072
82,9388695395095
88,6817137740392
88,0926658716679
53,1099657853148
97,8612796961163
85,4183162241131
75,8510585438158
98,5363195901615
33,122668324306
94,3113293011594
55,5842322348588
64,8293273531943
20,3623197108076
80,3098020465628
97,389734807781
86,1364457296067
49,6175167891492
75,7414458178131
96,9839987411262
84,7819394961582
80,4792592269533
99,4450915877534
97,2774270380531
86,7969743695609
99,8427358208366
95,997144222052
72,7129886404146
92,4893371480301
42,189854478863
37,6766728035193
65,4482154951178
84,7861963575571
91,8665856572443
76,2383277182653
82,982287723071
77,1746241707379
40,8436774437264
48,1669806476651
87,2945087043886
96,5952661257226
82,6439373464925
75,8986583995541
99,6370470725227
75,4619765474098
99,9370483396113
60,481651025381
92,0742561162935
77,5071386357148
70,8111449135243
46,9233805871018
57,7071645777897
76,3104435107286
99,5304359249109
46,8372478020125
95,2827738671044
89,6543877475367
96,3310906561763
93,2633834407685
42,6539295155082
97,6552478330353
83,0767871545999
86,94208995896
51,8042907638414
16,8327376200194
24,3536696296336
29,7021872652927
89,1124318713321
51,134966759333
50,881645372394
93,3286735909687
79,7062148782828
95,6376801936816
88,4663487473202
84,1691677927522
87,8163116748438
70,6247233242627
92,5301724303105
77,1036926925461
90,0747098566689
97,5439966472658
78,1782319866718
78,112116772792
50,1152020985552
82,5407160584965
88,1913179364076
31,0277371366982
97,9548754564736
92,2286246748791
96,3824909818722
62,1731749385736
75,3458790424755
88,2681527089256
89,6125862029148
86,5050094209935
84,3705861937359
95,3348112524073
81,2045901732518
59,7815860939297
88,1937791143121
74,1374231133828
86,933624090516
58,7578831736551
91,5701673723095
85,2098040652065
84,4885916134554
53,326254791957
85,4215097558719
94,3580186019986
25,9588273094529
89,1433580040154
93,8054418977735
57,8238268067255
93,9022301689603
70,0692336654251
94,7326322019936
41,5084951263124
92,3139171724363
92,2233427303159
79,4815065691683
59,364114901694
92,6170324461685
65,2372843757289
97,3836399154431
81,1050678031798
69,7025751514869
67,3182747171111
40,6060413355127
90,7058153318287
84,3039529035902
82,1685179079776
75,6881345751759
72,2082897120664
98,3574673157352
35,1352917204751
98,1727398531727
99,6505985467913
76,0489772864105
64,223476203433
14,111251120871
83,4469770148794
48,2858743739009
13,2842889175346
97,3868021838162
77,8629232670263
75,4082576575852
51,1471113263343
29,4145162032695
70,2412577254835
85,4260004416422
41,2409970871384
97,7294083299534
95,1843843192197
97,1679388250302
91,3863872419113
99,6507573456663
96,6242559829931
97,1534175633949
65,0073087600666
98,1454339541956
96,9062735436802
97,4102025209462
65,6426623875796
94,8748159292121
94,2896096828032
78,6383945270088
68,0307899495429
94,7197566643618
99,9059841613905
69,334451833836
61,3350251891272
96,4072124504239
97,8142477669337
73,2237457880976
93,8833638538319
16,8606752793544
21,6781837581615
98,8557836154718
71,7533631218373
87,2316135260811
85,6803981871118
72,4271857631891
97,3299852782016
91,1453352533076
37,7012669690294
80,1744084418993
82,190229785766
89,2842388156884
72,1434841902058
93,6266153256162
61,0536737794175
66,700700014132
91,2000163872623
88,3988297571933
73,2863165530349
83,6088974550545
72,0086212148905
87,2089085204855
39,3517787325913
89,825360975424
89,3762352700153
92,3562869857358
86,9522904316362
70,9028584129082
88,9747177519995
77,0112643686251
98,75017898442
89,9966500676793
10,3757730602627
87,7112968333963
79,1201481909175
96,3848424344129
86,6881729611733
41,8434415158152
61,7868480261526
92,6512007899743
65,9181570613116
98,7793233890778
99,1042054164386
21,291673010995
78,1840282581854
35,7648115013046
67,3029296546689
96,2102464331568
16,6053570302143
89,8051958024966
34,8506544374209
